order_id,date_key,customer_key,product_key,store_key,unit_price_pkr,quantity,discount_pct,discount_amount_pkr,sales_pkr,profit_pkr,profit_margin_pct,payment_method,delivery_type
ORD003054,20250221,263,15,2,701.0,4,10,280,2524.0,606.0,24.0,Cash,In-Store
ORD003055,20250506,263,1,2,105.0,2,0,0,210.0,41.0,19.5,Cash,Home Delivery
ORD003055,20250506,263,2,2,482.0,4,5,96,1832.0,202.0,11.0,Cash,In-Store
ORD003055,20250506,263,54,2,95.0,2,0,0,190.0,36.0,18.9,Credit Card,Home Delivery
ORD003055,20250506,263,76,2,60.0,1,0,0,60.0,5.0,8.3,Credit Card,In-Store
ORD003056,20250729,263,56,2,70.0,1,5,4,66.0,13.0,19.7,Cash,In-Store
ORD003056,20250729,263,5,2,417.0,1,15,63,354.0,88.0,24.9,Credit Card,In-Store
ORD003056,20250729,263,76,2,65.0,3,0,0,195.0,16.0,8.2,EasyPaisa,In-Store
ORD003056,20250729,263,13,2,540.0,1,0,0,540.0,66.0,12.2,Cash,Home Delivery
ORD003056,20250729,263,84,2,132.0,1,0,0,132.0,29.0,22.0,Credit Card,In-Store
ORD003056,20250729,263,42,2,27.0,4,0,0,108.0,13.0,12.0,JazzCash,Home Delivery
ORD003057,20251108,263,77,5,336.0,2,0,0,672.0,135.0,20.1,Debit Card,Home Delivery
ORD003057,20251108,263,42,5,31.0,1,10,3,28.0,6.0,21.4,Cash,In-Store
ORD003057,20251108,263,99,5,408.0,2,0,0,816.0,134.0,16.4,Cash,In-Store
ORD003057,20251108,263,25,5,120.0,3,0,0,360.0,70.0,19.4,Cash,In-Store
ORD003058,20250711,263,69,3,193.0,2,10,39,347.0,56.0,16.1,Cash,In-Store
ORD003058,20250711,263,16,3,834.0,1,10,83,751.0,127.0,16.9,Cash,In-Store
ORD003058,20250711,263,59,3,166.0,1,0,0,166.0,38.0,22.9,Cash,In-Store
ORD003059,20250717,263,29,4,374.0,1,0,0,374.0,33.0,8.8,Cash,Home Delivery
ORD003060,20250830,263,18,3,268.0,2,0,0,536.0,52.0,9.7,Cash,In-Store
ORD003060,20250830,263,34,3,484.0,3,0,0,1452.0,206.0,14.2,Credit Card,In-Store
ORD003060,20250830,263,32,3,217.0,3,5,33,618.0,58.0,9.4,Debit Card,In-Store
ORD003060,20250830,263,23,3,367.0,3,0,0,1101.0,186.0,16.9,EasyPaisa,Home Delivery
ORD003060,20250830,263,106,3,114.0,3,0,0,342.0,69.0,20.2,Debit Card,Home Delivery
ORD003060,20250830,263,110,3,203.0,2,10,41,365.0,88.0,24.1,Cash,In-Store
ORD003060,20250830,263,60,3,1306.0,4,10,522,4702.0,533.0,11.3,EasyPaisa,In-Store
ORD003061,20250718,263,93,2,77.0,2,0,0,154.0,26.0,16.9,Credit Card,In-Store
ORD003061,20250718,263,17,2,127.0,1,0,0,127.0,13.0,10.2,Debit Card,In-Store
ORD003061,20250718,263,32,2,200.0,1,15,30,170.0,29.0,17.1,JazzCash,Home Delivery
ORD003061,20250718,263,91,2,126.0,2,15,38,214.0,40.0,18.7,Credit Card,Home Delivery
ORD003061,20250718,263,105,2,53.0,1,0,0,53.0,7.0,13.2,JazzCash,Home Delivery
ORD003062,20260128,263,82,6,659.0,4,0,0,2636.0,587.0,22.3,Cash,In-Store
ORD003062,20260128,263,56,6,59.0,3,0,0,177.0,38.0,21.5,Credit Card,In-Store
ORD003062,20260128,263,24,6,91.0,1,15,14,77.0,13.0,16.9,EasyPaisa,Home Delivery
ORD003062,20260128,263,11,6,621.0,2,10,124,1118.0,274.0,24.5,JazzCash,Home Delivery
ORD003063,20250623,264,56,1,71.0,2,5,7,135.0,12.0,8.9,EasyPaisa,In-Store
ORD003063,20250623,264,40,1,95.0,3,0,0,285.0,24.0,8.4,Cash,In-Store
ORD003063,20250623,264,45,1,639.0,2,0,0,1278.0,223.0,17.4,Debit Card,In-Store
ORD003063,20250623,264,101,1,1155.0,2,0,0,2310.0,515.0,22.3,Cash,In-Store
ORD003063,20250623,264,26,1,353.0,1,5,18,335.0,50.0,14.9,EasyPaisa,In-Store
ORD003063,20250623,264,39,1,699.0,2,0,0,1398.0,331.0,23.7,Credit Card,In-Store
ORD003063,20250623,264,84,1,117.0,1,0,0,117.0,29.0,24.8,Cash,In-Store
ORD003063,20250623,264,91,1,125.0,4,5,25,475.0,54.0,11.4,Debit Card,Home Delivery
ORD003064,20250402,264,64,4,773.0,3,0,0,2319.0,511.0,22.0,JazzCash,Home Delivery
ORD003064,20250402,264,77,4,305.0,4,0,0,1220.0,192.0,15.7,Debit Card,In-Store
ORD003064,20250402,264,30,4,87.0,2,0,0,174.0,18.0,10.3,EasyPaisa,In-Store
ORD003064,20250402,264,91,4,116.0,3,5,17,331.0,80.0,24.2,Debit Card,Home Delivery
ORD003064,20250402,264,109,4,415.0,1,0,0,415.0,36.0,8.7,Credit Card,Home Delivery
ORD003064,20250402,264,50,4,83.0,3,0,0,249.0,60.0,24.1,Cash,In-Store
ORD003064,20250402,264,69,4,179.0,1,0,0,179.0,20.0,11.2,JazzCash,In-Store
ORD003065,20250929,264,15,6,647.0,1,0,0,647.0,118.0,18.2,Cash,In-Store
ORD003065,20250929,264,49,6,225.0,3,0,0,675.0,87.0,12.9,Cash,In-Store
ORD003065,20250929,264,100,6,960.0,3,0,0,2880.0,351.0,12.2,Cash,In-Store
ORD003066,20250219,264,13,1,525.0,1,0,0,525.0,91.0,17.3,JazzCash,In-Store
ORD003066,20250219,264,68,1,80.0,3,0,0,240.0,58.0,24.2,Debit Card,In-Store
ORD003066,20250219,264,94,1,405.0,2,0,0,810.0,72.0,8.9,Cash,In-Store
ORD003066,20250219,264,93,1,91.0,1,5,5,86.0,18.0,20.9,Credit Card,In-Store
ORD003066,20250219,264,57,1,297.0,2,5,30,564.0,66.0,11.7,Cash,In-Store
ORD003066,20250219,264,103,1,598.0,3,0,0,1794.0,159.0,8.9,Debit Card,In-Store
ORD003066,20250219,264,22,1,481.0,2,0,0,962.0,122.0,12.7,EasyPaisa,In-Store
ORD003066,20250219,264,26,1,381.0,2,0,0,762.0,92.0,12.1,Cash,In-Store
ORD003067,20250817,264,6,1,160.0,3,0,0,480.0,88.0,18.3,JazzCash,In-Store
ORD003067,20250817,264,65,1,306.0,1,0,0,306.0,41.0,13.4,JazzCash,In-Store
ORD003067,20250817,264,15,1,630.0,1,5,32,598.0,97.0,16.2,Debit Card,In-Store
ORD003067,20250817,264,92,1,150.0,2,0,0,300.0,48.0,16.0,Cash,In-Store
ORD003067,20250817,264,81,1,493.0,4,0,0,1972.0,313.0,15.9,Credit Card,Home Delivery
ORD003067,20250817,264,63,1,499.0,1,0,0,499.0,85.0,17.0,EasyPaisa,In-Store
ORD003067,20250817,264,103,1,705.0,3,0,0,2115.0,386.0,18.3,JazzCash,In-Store
ORD003067,20250817,264,56,1,64.0,3,0,0,192.0,22.0,11.5,EasyPaisa,Home Delivery
ORD003068,20250908,264,110,5,233.0,4,0,0,932.0,113.0,12.1,Cash,In-Store
ORD003068,20250908,264,112,5,177.0,4,0,0,708.0,167.0,23.6,JazzCash,In-Store
ORD003068,20250908,264,54,5,100.0,1,5,5,95.0,8.0,8.4,Credit Card,Home Delivery
ORD003068,20250908,264,83,5,141.0,4,0,0,564.0,93.0,16.5,EasyPaisa,In-Store
ORD003069,20250907,264,92,1,149.0,2,0,0,298.0,70.0,23.5,Credit Card,Home Delivery
ORD003069,20250907,264,75,1,78.0,3,0,0,234.0,29.0,12.4,Cash,In-Store
ORD003070,20250207,264,3,4,870.0,4,0,0,3480.0,607.0,17.4,Debit Card,In-Store
ORD003070,20250207,264,51,4,524.0,4,0,0,2096.0,196.0,9.4,JazzCash,In-Store
ORD003070,20250207,264,46,4,354.0,4,0,0,1416.0,135.0,9.5,Debit Card,In-Store
ORD003070,20250207,264,110,4,213.0,3,0,0,639.0,130.0,20.3,JazzCash,In-Store
ORD003071,20251117,264,93,4,81.0,2,0,0,162.0,29.0,17.9,EasyPaisa,In-Store
ORD003071,20251117,264,39,4,674.0,1,0,0,674.0,142.0,21.1,Debit Card,In-Store
ORD003071,20251117,264,98,4,340.0,3,0,0,1020.0,94.0,9.2,Cash,In-Store
ORD003071,20251117,264,28,4,1038.0,4,0,0,4152.0,606.0,14.6,Credit Card,In-Store
ORD003071,20251117,264,43,4,335.0,2,5,34,636.0,65.0,10.2,EasyPaisa,In-Store
ORD003071,20251117,264,78,4,172.0,4,0,0,688.0,131.0,19.0,Cash,Home Delivery
ORD003072,20250220,264,98,3,349.0,2,0,0,698.0,143.0,20.5,Debit Card,In-Store
ORD003072,20250220,264,76,3,55.0,4,5,11,209.0,21.0,10.0,JazzCash,In-Store
ORD003072,20250220,264,49,3,231.0,2,0,0,462.0,64.0,13.9,Cash,Home Delivery
ORD003073,20250218,265,91,4,119.0,3,15,54,303.0,52.0,17.2,Credit Card,In-Store
ORD003073,20250218,265,9,4,713.0,2,0,0,1426.0,341.0,23.9,Cash,In-Store
ORD003073,20250218,265,64,4,798.0,4,5,160,3032.0,290.0,9.6,Credit Card,In-Store
ORD003073,20250218,265,81,4,474.0,1,5,24,450.0,81.0,18.0,Debit Card,In-Store
ORD003073,20250218,265,43,4,293.0,2,0,0,586.0,64.0,10.9,Debit Card,In-Store
ORD003073,20250218,265,24,4,81.0,1,5,4,77.0,10.0,13.0,Credit Card,In-Store
ORD003074,20250121,265,107,6,109.0,1,10,11,98.0,20.0,20.4,Credit Card,In-Store
ORD003074,20250121,265,3,6,792.0,2,0,0,1584.0,163.0,10.3,Cash,In-Store
ORD003074,20250121,265,44,6,74.0,2,0,0,148.0,24.0,16.2,Cash,In-Store
ORD003074,20250121,265,43,6,321.0,2,0,0,642.0,106.0,16.5,Credit Card,In-Store
ORD003074,20250121,265,38,6,47.0,1,5,2,45.0,5.0,11.1,Credit Card,In-Store
ORD003074,20250121,265,8,6,325.0,2,0,0,650.0,145.0,22.3,JazzCash,In-Store
ORD003075,20260404,265,81,1,497.0,3,5,75,1416.0,187.0,13.2,Cash,In-Store
ORD003075,20260404,265,55,1,71.0,2,15,21,121.0,28.0,23.1,Cash,In-Store
ORD003075,20260404,265,13,1,513.0,4,0,0,2052.0,485.0,23.6,Cash,In-Store
ORD003075,20260404,265,97,1,443.0,4,15,266,1506.0,355.0,23.6,Debit Card,Home Delivery
ORD003075,20260404,265,25,1,108.0,2,15,32,184.0,33.0,17.9,Debit Card,Home Delivery
ORD003075,20260404,265,86,1,266.0,2,0,0,532.0,58.0,10.9,Credit Card,In-Store
ORD003075,20260404,265,102,1,210.0,4,5,42,798.0,132.0,16.5,Cash,In-Store
ORD003075,20260404,265,80,1,116.0,4,0,0,464.0,74.0,15.9,Credit Card,In-Store
ORD003076,20250820,265,25,3,132.0,1,15,20,112.0,24.0,21.4,JazzCash,In-Store
ORD003077,20250703,265,75,6,86.0,4,0,0,344.0,38.0,11.0,Cash,In-Store
ORD003077,20250703,265,28,6,1038.0,1,10,104,934.0,178.0,19.1,Cash,Home Delivery
ORD003077,20250703,265,73,6,1551.0,1,5,78,1473.0,219.0,14.9,JazzCash,In-Store
ORD003077,20250703,265,43,6,344.0,3,0,0,1032.0,240.0,23.3,JazzCash,In-Store
ORD003078,20260329,265,77,4,290.0,2,0,0,580.0,101.0,17.4,Cash,In-Store
ORD003078,20260329,265,57,4,285.0,2,5,28,542.0,45.0,8.3,EasyPaisa,In-Store
ORD003078,20260329,265,86,4,261.0,4,10,104,940.0,155.0,16.5,JazzCash,In-Store
ORD003078,20260329,265,13,4,482.0,2,0,0,964.0,137.0,14.2,Debit Card,In-Store
ORD003079,20260209,265,80,3,123.0,2,0,0,246.0,54.0,22.0,JazzCash,In-Store
ORD003079,20260209,265,101,3,1264.0,3,5,190,3602.0,476.0,13.2,Cash,In-Store
ORD003079,20260209,265,57,3,306.0,3,5,46,872.0,122.0,14.0,Cash,In-Store
ORD003079,20260209,265,89,3,109.0,3,0,0,327.0,65.0,19.9,Credit Card,In-Store
ORD003080,20250407,265,23,5,408.0,3,0,0,1224.0,124.0,10.1,Debit Card,In-Store
ORD003081,20251220,265,62,4,190.0,1,0,0,190.0,37.0,19.5,Debit Card,In-Store
ORD003081,20251220,265,76,4,56.0,2,15,17,95.0,19.0,20.0,JazzCash,Home Delivery
ORD003081,20251220,265,42,4,31.0,1,15,5,26.0,5.0,19.2,Cash,In-Store
ORD003082,20251122,265,56,3,59.0,1,10,6,53.0,7.0,13.2,Cash,Home Delivery
ORD003082,20251122,265,75,3,85.0,4,15,51,289.0,46.0,15.9,Cash,In-Store
ORD003082,20251122,265,111,3,1818.0,2,0,0,3636.0,702.0,19.3,Debit Card,Home Delivery
ORD003083,20250416,265,55,6,65.0,4,0,0,260.0,44.0,16.9,EasyPaisa,In-Store
ORD003083,20250416,265,104,6,500.0,3,0,0,1500.0,221.0,14.7,Cash,Home Delivery
ORD003083,20250416,265,106,6,131.0,3,0,0,393.0,81.0,20.6,JazzCash,In-Store
ORD003083,20250416,265,70,6,1531.0,4,0,0,6124.0,1095.0,17.9,Cash,In-Store
ORD003083,20250416,265,45,6,703.0,1,0,0,703.0,94.0,13.4,EasyPaisa,In-Store
ORD003084,20260131,266,109,3,489.0,3,0,0,1467.0,161.0,11.0,Cash,In-Store
ORD003084,20260131,266,18,3,295.0,4,5,59,1121.0,144.0,12.8,Cash,In-Store
ORD003084,20260131,266,43,3,344.0,4,0,0,1376.0,225.0,16.4,EasyPaisa,In-Store
ORD003084,20260131,266,60,3,1579.0,2,0,0,3158.0,617.0,19.5,Cash,In-Store
ORD003085,20251223,266,8,1,347.0,3,5,52,989.0,168.0,17.0,JazzCash,Home Delivery
ORD003085,20251223,266,69,1,183.0,2,0,0,366.0,34.0,9.3,Cash,In-Store
ORD003085,20251223,266,20,1,173.0,1,0,0,173.0,42.0,24.3,Credit Card,In-Store
ORD003085,20251223,266,112,1,189.0,3,0,0,567.0,73.0,12.9,Debit Card,In-Store
ORD003085,20251223,266,88,1,194.0,2,0,0,388.0,77.0,19.8,Debit Card,In-Store
ORD003085,20251223,266,85,1,159.0,4,5,32,604.0,78.0,12.9,Cash,Home Delivery
ORD003085,20251223,266,105,1,52.0,2,0,0,104.0,12.0,11.5,Debit Card,In-Store
ORD003086,20250723,266,60,2,1421.0,4,0,0,5684.0,1134.0,20.0,Debit Card,In-Store
ORD003086,20250723,266,26,2,379.0,4,0,0,1516.0,153.0,10.1,JazzCash,In-Store
ORD003086,20250723,266,45,2,608.0,3,0,0,1824.0,437.0,24.0,Debit Card,In-Store
ORD003086,20250723,266,107,2,113.0,3,0,0,339.0,81.0,23.9,Cash,In-Store
ORD003087,20251214,266,84,5,122.0,1,0,0,122.0,26.0,21.3,Cash,Home Delivery
ORD003087,20251214,266,42,5,29.0,2,0,0,58.0,7.0,12.1,JazzCash,In-Store
ORD003087,20251214,266,76,5,57.0,1,0,0,57.0,13.0,22.8,Credit Card,In-Store
ORD003087,20251214,266,54,5,86.0,4,0,0,344.0,65.0,18.9,Debit Card,In-Store
ORD003087,20251214,266,6,5,165.0,4,0,0,660.0,125.0,18.9,Debit Card,Home Delivery
ORD003087,20251214,266,39,5,688.0,1,0,0,688.0,91.0,13.2,EasyPaisa,Home Delivery
ORD003087,20251214,266,36,5,100.0,1,0,0,100.0,16.0,16.0,Cash,Home Delivery
ORD003087,20251214,266,20,5,154.0,3,0,0,462.0,50.0,10.8,Credit Card,Home Delivery
ORD003088,20250310,266,22,2,476.0,3,0,0,1428.0,151.0,10.6,Debit Card,Home Delivery
ORD003088,20250310,266,69,2,198.0,3,5,30,564.0,137.0,24.3,Debit Card,In-Store
ORD003088,20250310,266,35,2,182.0,1,0,0,182.0,22.0,12.1,Credit Card,In-Store
ORD003088,20250310,266,10,2,239.0,4,5,48,908.0,201.0,22.1,Debit Card,In-Store
ORD003089,20250429,266,35,6,191.0,2,0,0,382.0,85.0,22.3,Credit Card,Home Delivery
ORD003089,20250429,266,5,6,401.0,4,5,80,1524.0,342.0,22.4,EasyPaisa,In-Store
ORD003089,20250429,266,85,6,143.0,1,0,0,143.0,34.0,23.8,Cash,Home Delivery
ORD003089,20250429,266,49,6,213.0,2,0,0,426.0,88.0,20.7,JazzCash,In-Store
ORD003089,20250429,266,52,6,339.0,1,0,0,339.0,52.0,15.3,Cash,In-Store
ORD003089,20250429,266,75,6,88.0,4,0,0,352.0,66.0,18.8,Debit Card,In-Store
ORD003089,20250429,266,108,6,228.0,3,0,0,684.0,144.0,21.1,Credit Card,Home Delivery
ORD003090,20250904,266,93,6,90.0,3,0,0,270.0,29.0,10.7,Debit Card,Home Delivery
ORD003090,20250904,266,16,6,880.0,2,5,88,1672.0,191.0,11.4,EasyPaisa,In-Store
ORD003090,20250904,266,44,6,87.0,3,0,0,261.0,35.0,13.4,Cash,In-Store
ORD003090,20250904,266,20,6,161.0,4,0,0,644.0,60.0,9.3,Cash,In-Store
ORD003091,20250109,266,30,4,83.0,1,5,4,79.0,9.0,11.4,Debit Card,In-Store
ORD003091,20250109,266,20,4,166.0,2,5,17,315.0,75.0,23.8,EasyPaisa,In-Store
ORD003092,20250826,266,104,6,483.0,3,0,0,1449.0,260.0,17.9,EasyPaisa,Home Delivery
ORD003092,20250826,266,45,6,651.0,2,0,0,1302.0,106.0,8.1,JazzCash,In-Store
ORD003093,20250208,266,111,4,1772.0,4,5,354,6734.0,1090.0,16.2,Debit Card,In-Store
ORD003093,20250208,266,55,4,74.0,4,5,15,281.0,36.0,12.8,Cash,In-Store
ORD003093,20250208,266,40,4,94.0,2,0,0,188.0,19.0,10.1,Debit Card,In-Store
ORD003093,20250208,266,72,4,343.0,4,0,0,1372.0,130.0,9.5,Debit Card,Home Delivery
ORD003093,20250208,266,69,4,169.0,4,0,0,676.0,82.0,12.1,JazzCash,Home Delivery
ORD003093,20250208,266,112,4,165.0,3,0,0,495.0,47.0,9.5,Debit Card,In-Store
ORD003094,20260222,267,38,5,53.0,4,0,0,212.0,39.0,18.4,EasyPaisa,In-Store
ORD003095,20250619,267,22,2,436.0,3,5,65,1243.0,205.0,16.5,EasyPaisa,In-Store
ORD003095,20250619,267,91,2,115.0,1,0,0,115.0,23.0,20.0,Debit Card,In-Store
ORD003095,20250619,267,47,2,934.0,1,0,0,934.0,231.0,24.7,Debit Card,In-Store
ORD003095,20250619,267,21,2,458.0,2,0,0,916.0,134.0,14.6,JazzCash,Home Delivery
ORD003095,20250619,267,103,2,590.0,1,0,0,590.0,100.0,16.9,Cash,In-Store
ORD003095,20250619,267,74,2,329.0,3,0,0,987.0,224.0,22.7,Debit Card,In-Store
ORD003096,20250124,267,35,1,160.0,3,5,24,456.0,47.0,10.3,JazzCash,In-Store
ORD003096,20250124,267,68,1,90.0,1,0,0,90.0,11.0,12.2,Credit Card,Home Delivery
ORD003096,20250124,267,110,1,230.0,1,5,12,218.0,39.0,17.9,Cash,In-Store
ORD003096,20250124,267,31,1,1265.0,1,0,0,1265.0,224.0,17.7,Debit Card,Home Delivery
ORD003096,20250124,267,24,1,85.0,3,0,0,255.0,29.0,11.4,Debit Card,In-Store
ORD003096,20250124,267,87,1,258.0,3,0,0,774.0,73.0,9.4,JazzCash,Home Delivery
ORD003097,20250501,267,4,4,93.0,3,5,14,265.0,54.0,20.4,JazzCash,Home Delivery
ORD003097,20250501,267,61,4,2913.0,4,5,583,11069.0,2180.0,19.7,EasyPaisa,In-Store
ORD003097,20250501,267,90,4,423.0,4,0,0,1692.0,346.0,20.4,JazzCash,In-Store
ORD003098,20260114,267,105,1,55.0,3,5,8,157.0,33.0,21.0,JazzCash,In-Store
ORD003098,20260114,267,27,1,255.0,1,0,0,255.0,49.0,19.2,JazzCash,In-Store
ORD003098,20260114,267,55,1,72.0,2,5,7,137.0,32.0,23.4,Cash,In-Store
ORD003098,20260114,267,108,1,204.0,2,0,0,408.0,58.0,14.2,Cash,In-Store
ORD003098,20260114,267,90,1,431.0,3,0,0,1293.0,256.0,19.8,Cash,In-Store
ORD003098,20260114,267,100,1,927.0,2,0,0,1854.0,377.0,20.3,Debit Card,In-Store
ORD003098,20260114,267,67,1,59.0,2,0,0,118.0,18.0,15.3,EasyPaisa,Home Delivery
ORD003099,20250119,267,78,6,172.0,1,5,9,163.0,33.0,20.2,JazzCash,In-Store
ORD003099,20250119,267,47,6,930.0,4,0,0,3720.0,689.0,18.5,EasyPaisa,In-Store
ORD003099,20250119,267,21,6,520.0,3,0,0,1560.0,334.0,21.4,EasyPaisa,In-Store
ORD003100,20260107,267,76,2,62.0,4,0,0,248.0,37.0,14.9,Credit Card,In-Store
ORD003100,20260107,267,71,2,348.0,1,5,17,331.0,39.0,11.8,Cash,In-Store
ORD003100,20260107,267,24,2,81.0,2,0,0,162.0,37.0,22.8,Cash,In-Store
ORD003100,20260107,267,105,2,54.0,1,0,0,54.0,9.0,16.7,EasyPaisa,In-Store
ORD003101,20251113,267,52,5,332.0,4,0,0,1328.0,311.0,23.4,Cash,In-Store
ORD003101,20251113,267,97,5,455.0,4,0,0,1820.0,281.0,15.4,Cash,In-Store
ORD003101,20251113,267,50,5,78.0,2,5,8,148.0,15.0,10.1,Cash,Home Delivery
ORD003101,20251113,267,15,5,692.0,4,0,0,2768.0,630.0,22.8,Debit Card,In-Store
ORD003102,20250309,267,75,1,85.0,2,0,0,170.0,14.0,8.2,Cash,Home Delivery
ORD003102,20250309,267,6,1,154.0,1,5,8,146.0,12.0,8.2,EasyPaisa,In-Store
ORD003102,20250309,267,46,1,364.0,1,5,18,346.0,67.0,19.4,EasyPaisa,In-Store
ORD003102,20250309,267,99,1,387.0,4,0,0,1548.0,279.0,18.0,Cash,In-Store
ORD003102,20250309,267,21,1,465.0,3,0,0,1395.0,270.0,19.4,JazzCash,Home Delivery
ORD003102,20250309,267,79,1,947.0,3,0,0,2841.0,303.0,10.7,JazzCash,In-Store
ORD003102,20250309,267,38,1,47.0,4,0,0,188.0,46.0,24.5,Debit Card,Home Delivery
ORD003103,20251231,267,55,4,69.0,2,0,0,138.0,25.0,18.1,Cash,In-Store
ORD003103,20251231,267,76,4,58.0,2,5,6,110.0,15.0,13.6,Cash,In-Store
ORD003103,20251231,267,18,4,270.0,1,0,0,270.0,32.0,11.9,Credit Card,In-Store
ORD003103,20251231,267,10,4,228.0,2,5,23,433.0,61.0,14.1,JazzCash,In-Store
ORD003104,20250331,268,46,5,390.0,2,0,0,780.0,107.0,13.7,Cash,In-Store
ORD003104,20250331,268,28,5,1000.0,1,5,50,950.0,151.0,15.9,JazzCash,In-Store
ORD003105,20251201,268,35,2,171.0,1,5,9,162.0,15.0,9.3,Cash,Home Delivery
ORD003105,20251201,268,16,2,845.0,3,5,127,2408.0,391.0,16.2,Cash,In-Store
ORD003105,20251201,268,71,2,417.0,1,10,42,375.0,65.0,17.3,EasyPaisa,Home Delivery
ORD003105,20251201,268,96,2,1116.0,4,0,0,4464.0,1056.0,23.7,EasyPaisa,In-Store
ORD003105,20251201,268,90,2,411.0,4,10,164,1480.0,292.0,19.7,EasyPaisa,In-Store
ORD003106,20250816,268,64,2,719.0,2,10,144,1294.0,215.0,16.6,Cash,Home Delivery
ORD003106,20250816,268,50,2,76.0,3,15,34,194.0,25.0,12.9,EasyPaisa,In-Store
ORD003106,20250816,268,11,2,638.0,3,10,191,1723.0,145.0,8.4,Debit Card,In-Store
ORD003106,20250816,268,31,2,1275.0,3,0,0,3825.0,563.0,14.7,Credit Card,Home Delivery
ORD003106,20250816,268,112,2,194.0,3,10,58,524.0,122.0,23.3,EasyPaisa,In-Store
ORD003107,20250711,268,77,2,313.0,2,0,0,626.0,137.0,21.9,Credit Card,Home Delivery
ORD003108,20260227,269,11,1,585.0,3,10,176,1579.0,342.0,21.7,JazzCash,Home Delivery
ORD003108,20260227,269,47,1,832.0,2,5,83,1581.0,165.0,10.4,Cash,Home Delivery
ORD003108,20260227,269,112,1,175.0,4,0,0,700.0,157.0,22.4,Credit Card,In-Store
ORD003108,20260227,269,66,1,192.0,3,0,0,576.0,82.0,14.2,Debit Card,In-Store
ORD003108,20260227,269,97,1,488.0,2,0,0,976.0,109.0,11.2,Debit Card,In-Store
ORD003108,20260227,269,101,1,1236.0,2,10,247,2225.0,400.0,18.0,JazzCash,In-Store
ORD003109,20251111,269,75,6,84.0,3,0,0,252.0,36.0,14.3,EasyPaisa,In-Store
ORD003109,20251111,269,81,6,471.0,4,0,0,1884.0,210.0,11.1,JazzCash,In-Store
ORD003109,20251111,269,40,6,96.0,4,10,38,346.0,45.0,13.0,EasyPaisa,Home Delivery
ORD003109,20251111,269,59,6,177.0,2,0,0,354.0,70.0,19.8,Credit Card,In-Store
ORD003109,20251111,269,31,6,1290.0,2,10,258,2322.0,190.0,8.2,EasyPaisa,In-Store
ORD003110,20260317,269,28,2,981.0,1,0,0,981.0,137.0,14.0,Cash,In-Store
ORD003110,20260317,269,24,2,95.0,2,10,19,171.0,36.0,21.1,JazzCash,In-Store
ORD003111,20250324,270,59,1,171.0,3,5,26,487.0,80.0,16.4,Cash,Home Delivery
ORD003111,20250324,270,26,1,361.0,3,5,54,1029.0,95.0,9.2,Cash,In-Store
ORD003111,20250324,270,52,1,361.0,1,0,0,361.0,57.0,15.8,JazzCash,In-Store
ORD003111,20250324,270,96,1,1235.0,4,5,247,4693.0,712.0,15.2,Debit Card,Home Delivery
ORD003111,20250324,270,70,1,1577.0,3,0,0,4731.0,507.0,10.7,Cash,In-Store
ORD003111,20250324,270,12,1,404.0,3,0,0,1212.0,179.0,14.8,Cash,Home Delivery
ORD003111,20250324,270,38,1,48.0,3,15,22,122.0,17.0,13.9,EasyPaisa,Home Delivery
ORD003112,20260223,270,106,4,115.0,1,0,0,115.0,22.0,19.1,Credit Card,In-Store
ORD003112,20260223,270,83,4,163.0,3,5,24,465.0,116.0,24.9,Credit Card,In-Store
ORD003113,20260314,270,22,4,480.0,1,10,48,432.0,43.0,10.0,Debit Card,Home Delivery
ORD003113,20260314,270,48,4,653.0,1,10,65,588.0,57.0,9.7,Credit Card,Home Delivery
ORD003113,20260314,270,92,4,126.0,1,0,0,126.0,30.0,23.8,Cash,Home Delivery
ORD003113,20260314,270,91,4,119.0,1,5,6,113.0,19.0,16.8,Credit Card,In-Store
ORD003114,20250804,270,64,3,747.0,4,0,0,2988.0,410.0,13.7,EasyPaisa,In-Store
ORD003115,20250531,270,73,3,1501.0,2,0,0,3002.0,747.0,24.9,Cash,In-Store
ORD003115,20250531,270,77,3,345.0,2,10,69,621.0,107.0,17.2,Cash,Home Delivery
ORD003116,20250810,270,86,3,297.0,3,0,0,891.0,146.0,16.4,EasyPaisa,In-Store
ORD003116,20250810,270,65,3,336.0,1,0,0,336.0,39.0,11.6,Debit Card,In-Store
ORD003116,20250810,270,7,3,57.0,2,0,0,114.0,24.0,21.1,Cash,In-Store
ORD003116,20250810,270,103,3,650.0,1,0,0,650.0,96.0,14.8,Credit Card,Home Delivery
ORD003116,20250810,270,63,3,548.0,4,5,110,2082.0,365.0,17.5,JazzCash,In-Store
ORD003116,20250810,270,85,3,144.0,2,5,14,274.0,41.0,15.0,Cash,Home Delivery
ORD003116,20250810,270,58,3,213.0,2,15,64,362.0,64.0,17.7,Credit Card,In-Store
ORD003116,20250810,270,91,3,110.0,2,15,33,187.0,24.0,12.8,Cash,Home Delivery
ORD003117,20250913,270,91,1,112.0,4,0,0,448.0,98.0,21.9,JazzCash,In-Store
ORD003117,20250913,270,11,1,645.0,3,0,0,1935.0,414.0,21.4,Cash,In-Store
ORD003117,20250913,270,67,1,58.0,3,5,9,165.0,24.0,14.5,JazzCash,Home Delivery
ORD003117,20250913,270,10,1,201.0,3,10,60,543.0,70.0,12.9,JazzCash,In-Store
